"pcr","size","sex","index","year","station","julian","latitude","depth","temperature","fourth.root.cpue70","pc1"
0,75.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,53.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.8,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.4,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,65.8,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,75.3,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,62.8,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,63.1,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,79.3,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,58.5,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,63.5,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,70.7,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,59.1,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,35.3,"2","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,29.3,"2","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,29.8,"2","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,30.9,"2","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,27,"2","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,69.5,"1","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,68.4,"1","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,85.5,"1","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,30,"2","6","2016","K-23",193,58.33023,96,3,7.48403779030798,-1.50889074397706
1,73.6,"1","5","2016","P-23",194,59.99085,68,1.8,3.83282526110019,-0.432950151712636
1,68.4,"1","5","2016","P-23",194,59.99085,68,1.8,3.83282526110019,-0.432950151712636
1,50.4,"1","5","2016","P-23",194,59.99085,68,1.8,3.83282526110019,-0.432950151712636
1,45.7,"2","5","2016","P-23",194,59.99085,68,1.8,3.83282526110019,-0.432950151712636
0,79.9,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,32,"2","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
1,42.5,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,70.4,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,59.4,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,82.7,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,65.7,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,79.7,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,66.7,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,65.8,"1","5","2016","P-24",195,59.98936,67,1.6,5.09337026594921,-0.306923429511553
0,89.1,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,77.9,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,74.8,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,51.3,"2","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,83.9,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,66.2,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,79.2,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,84.8,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,71.1,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,60.3,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,59.7,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,69.1,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
1,50.6,"2","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
1,52.8,"2","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,70.9,"1","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
1,55.2,"2","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
1,46.7,"2","5","2016","PO2423",195,59.83639,76,2,5.39328947340113,-0.487495189403056
0,51.7,"2","5","2016","Q-20",185,60.33584,52,1.3,4.95400808320273,-0.742368254862907
0,49,"2","5","2016","Q-20",185,60.33584,52,1.3,4.95400808320273,-0.742368254862907
0,58.5,"1","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,61.6,"1","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
1,52.2,"1","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,43.1,"1","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
1,46.4,"1","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,40.8,"1","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,59.6,"2","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,46.6,"2","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,54.5,"2","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
1,46.6,"2","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,53.5,"2","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,46.4,"2","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,51.9,"2","5","2016","Q-21",194,60.32984,62,1.7,9.6904102428371,-0.270654976430331
0,71.7,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,76.5,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,86.5,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,75.4,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,71.2,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,75,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,78.5,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,75.4,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,73.6,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,66.7,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,53.5,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,54.1,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,48.7,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,54.2,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,46.2,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,45.7,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,71,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,49,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,48.9,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,47.6,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,48.4,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,69.2,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,50.3,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,45.9,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,45.1,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,57.4,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,49,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,45.2,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,44.6,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,85.6,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,56.7,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,56.9,"1","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,50.6,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,48.1,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,48.8,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,46.5,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,44.7,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,50.7,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,49.5,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
0,50.3,"2","5","2016","Q-22",195,60.3286,67,1.7,28.6481886710435,-0.205023023603939
1,51.2,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,61.7,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,56.7,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,59.7,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,53.2,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,50.4,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,49.2,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,74.9,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,53.9,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,50.3,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,61.5,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,51.4,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,48,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,62.7,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,63.4,"1","5","2016","Q-23",194,60.33673,59,0.4,9.63920739165175,0.125227930825805
1,49.8,"2","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,45.1,"2","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
1,46.8,"2","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
1,47.7,"2","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
1,69.4,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,62.8,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,51.7,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
1,54.3,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,58,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
1,57,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,51,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,52.1,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,53.1,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,52.7,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,51,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
1,48.6,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,53.8,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,47,"1","5","2016","R-22",195,60.65152,63,-0.4,36.0834156061236,0.555933830302499
0,48.1,"2","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,55.4,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,52,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,50.3,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,49,"2","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,51.1,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,43.2,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,52.6,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,47.6,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,63,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,49.8,"2","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,52,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,48.3,"2","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,49.4,"2","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,50.2,"2","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,53.1,"2","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,48.1,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,47.5,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
1,53,"1","5","2016","R-23",195,60.67167,61,-0.7,19.8017724664469,0.654521228314121
0,48.8,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,51.8,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,53.7,"2","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,48.3,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
1,50.5,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,49.3,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,55,"2","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,46.7,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,49.3,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,47.8,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
1,53.8,"2","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,44.7,"2","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,44.3,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,48.8,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,51.4,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,50.1,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,47.1,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,57.8,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
1,52.7,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
0,55.6,"1","5","2016","S-22",195,60.97805,60,-0.5,31.6189091497939,0.713375376371081
1,46.5,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,72.8,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,67.6,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,57.4,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,51,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,57.6,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,50.6,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,54.3,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,54.2,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,50.8,"2","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,42.5,"2","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,61.7,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,50.9,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,75.3,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,51.7,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,49,"2","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,58.4,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,51.3,"2","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,65.5,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,53.8,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,50.9,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,79.8,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,53,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,57.9,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,69.5,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,61.5,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,64,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,55.7,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,70.1,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,66.4,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,51.2,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,47.6,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,63.6,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,48.3,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
1,54.3,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,53.6,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,51.7,"1","4","2016","T-28",199,61.32155,97,0.7,10.1950357865983,0.748688278651173
0,87.8,"1","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
0,88,"1","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
0,76.6,"1","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
0,76.8,"1","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
1,86.3,"1","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
1,75,"1","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
0,66.4,"1","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
1,67.7,"2","4","2016","T-29",201,61.33106,107,1.3,5.64935458956377,0.703146270430453
0,81.2,"1","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,70,"1","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,69.3,"1","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,57.9,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,54.2,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,61.6,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,56,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,52.6,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,58.6,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,58.4,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,54.2,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,56.9,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,56.5,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,52.6,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,56.5,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,54.9,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,46.9,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,53.6,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,45.4,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,44,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,45.4,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,42.6,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,45,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,39.8,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,43.3,"2","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
0,43.5,"1","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,45,"1","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,39.6,"1","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,43.5,"1","4","2016","T-30",201,61.33067,116,1.4,12.0510169329681,0.672748274262762
1,47.3,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,49,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,45,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,49.4,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,48.6,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,49.2,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,43.6,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,44.5,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,45.8,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,42.3,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,51.3,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,48.1,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,45.3,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,47,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,45.4,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,49.9,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,44.6,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,46.9,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,49.2,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,43.7,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,45.1,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,44.4,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,44,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,43,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,51.4,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,45.9,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,51.7,"1","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,51.4,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
1,47.2,"2","4","2016","U-27",198,61.66606,85,-1.2,22.3129340204829,1.39144810114272
0,72.9,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,72.2,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,65.6,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,60.9,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,55.2,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,57.4,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
1,48.8,"2","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,53,"2","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,47.3,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
0,54.8,"1","4","2016","U-28",198,61.66562,96,0.5,13.0388133833108,0.877093399424647
